objectid,cod_loc,localidad,estado,barriocomu,cod_polbar,shape_area,shape_len,codigo_upz,area_m2,population_x,pop_density_x,estrato_0,estrato_1,estrato_2,estrato_3,estrato_4,estrato_5,estrato_6,street_total_length,street_len_CL,street_ratio_CL,street_len_KR,street_ratio_KR,street_len_None,street_ratio_None,street_len_AK,street_ratio_AK,street_len_TV,street_ratio_TV,street_len_DG,street_ratio_DG,street_len_AC,street_ratio_AC,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,source,Matched_Barrio,Cantidad,murder_rate_per_1000
196,10,Engativá,LEGALIZADO,villas de granada,100268,3.21E-05,0.029224476,73,394039.2068,12262,31118.7308,0.27052321,0,0,0.72947679,0,0,0,14883.51506,5731.606524,0.38509764,7242.681491,0.486624394,0,0,213.9746746,0.014376622,0,0,0,0,888.2771684,0.059681948,0.010681108,0.000832518,0.118378807,0.047429663,0.348324211,0.197210922,0.073325042,2.108433735,0.06626506,0.078313253,0,0.156626506,2016north,villas de granada,1,0.081552765
3019,10,Engativá,SIN LEGALIZAR,s.c. santa helenita,100207,3.81E-05,0.027579649,30,467280.7322,14564,31167.55945,0.179889323,0,0,0.820110677,0,0,0,12347.28923,6557.694744,0.531104004,5178.041663,0.419366678,0,0,0,0,0,0,0,0,557.8323276,0.045178526,0.015872346,0.002420936,0.078809709,0.062976493,0.342565468,0.238867213,0.063553535,1.470914127,0.011080332,0.055401662,0,0.390581717,2016north,s.c. santa helenita,1,0.068662455
3116,10,Engativá,LEGALIZADO,ciudadela colsubsidio,100033,0.000103335,0.060975383,72,1267745.546,19073,15044.8172,0.535933422,0,0,0.464066578,0,0,0,21877.57198,5387.022313,0.246234926,7780.676252,0.355646242,0,0,1238.216899,0.056597547,344.948065,0.015767201,1158.050367,0.052933222,2511.376803,0.1147923,0.015291855,0.0061444,0.116715055,0.035349855,0.093174509,0.345949509,0.232123182,0.654545455,0.036363636,0.036363636,0,0.127272727,2016north,ciudadela colsubsidio,1,0.052430137
515,9,Fontibón,LEGALIZADO,el charco,90028,0.000106127,0.066537809,77,1302081.428,20106,15441.4306,0.434090542,0,0.469111861,0.096797597,0,0,0,10135.7186,3661.151721,0.361212842,5091.720497,0.502354169,0,0,0,0,13.63520619,0.001345263,709.2035058,0.069970718,154.6448057,0.015257409,0.004691494,0.004524725,0.153063819,0.020354231,0.058144944,0.344842725,0.095052313,0.44375,0.0375,0.55625,0,0.275,2016north,el charco,1,0.049736397
1153,8,Kennedy,LEGALIZADO,las brisas_,80168,1.39E-05,0.023110335,82,171001.4451,8535,49911.85891,0.118351655,0,0.881648345,0,0,0,0,8307.824323,3236.561836,0.389579956,5060.328294,0.609103912,0,0,0,0,0,0,10.93419292,0.001316132,0,0,0.000674533,0.006143367,0.085737833,0.024365733,0.268063,0.256810967,0.043868,1.5,0.033333333,0,0,0.066666667,2016central,,0,0
1109,8,Kennedy,LEGALIZADO,morabia ii,80196,3.92E-06,0.008092762,48,48113.63932,2398,49840.33704,0.197848622,0,0,0.802151378,0,0,0,1938.103363,1112.606574,0.574069781,817.7279868,0.421921763,0,0,0,0,0,0,2.615165047,0.001349342,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2016south,,0,0
659,4,San Cristóbal,LEGALIZADO,guacamayas iii sector,40066,1.49E-06,0.005692214,50,18230.76071,908,49805.93044,0.22714672,0,0.77285328,0,0,0,0,1174.341964,678.518096,0.577785787,434.5206084,0.370011991,0,0,0,0,29.23962756,0.024898733,0,0,0,0,0,0.015035857,0.081367714,0.037151857,0.431890286,0.129306429,0.049102143,0.571428571,0,0.285714286,0,0.285714286,2016south,,0,0
378,1,Usaquén,LEGALIZADO,bellavista y unicerros,10023,1.62E-06,0.005520635,14,19880.48827,990,49797.5697,0,0,0.999826072,0,0,0.000173928,0,848.5903756,274.9408456,0.323997129,468.5791543,0.552185327,0,0,0,0,0,0,45.83934369,0.054018222,0,0,0.000300813,0.010544,0.04772375,0.014428063,0.479643,0.114039688,0.137850938,0.1875,0,0,0,0.0625,2016north,,0,0
3756,11,,LEGALIZADO,rincón de suba,110474,1.32E-05,0.025239126,28,161427.7596,8033,49762.19716,0.028619251,0,0.882459057,0.088921693,0,0,0,6243.30839,3196.010817,0.511909811,2247.044585,0.359912477,0,0,506.9594273,0.081200446,0,0,160.5036847,0.025708114,0,0,0.011979843,0.009075321,0.103762478,0.048596896,0.376571933,0.230081433,0.065033821,1.291044776,0.074626866,0.149253731,0,0.074626866,2016north,,0,0
3758,11,,SIN LEGALIZAR,altos de la esperanza i sector,110014,2.39E-06,0.006495664,28,29291.13619,1457,49742.01036,0,0,1,0,0,0,0,1191.832744,643.3512716,0.539799963,515.6835221,0.432681116,0,0,0,0,0,0,0,0,0,0,0.020916625,0.019543938,0.087973375,0.0629975,0.38017625,0.217578,0.014527188,1.9375,0,0.0625,0,0,2016north,,0,0
2733,10,Engativá,SIN LEGALIZAR,engativa - urb. muisca ii,100071,1.43E-06,0.007131574,74,17592.13101,875,49738.1471,0,0,1,0,0,0,0,256.0112647,51.74519609,0.202120778,153.6922075,0.600333769,0,0,0,0,0,0,0,0,0,0,0.014772333,0,0.121314667,0.090807,0.218212,0.232883,0.160913333,5.666666667,0.333333333,0,0,0,2016north,,0,0
113,18,Rafael Uribe,LEGALIZADO,antonio morales ii,180003,2.49E-07,0.002282703,54,3059.994203,152,49673.29672,0,0,1,0,0,0,0,103.034083,0,0,0,0,0,0,0,0,94.31687963,0.915394953,8.717203396,0.084605047,0,0,0,0,0.0745035,0.117473833,0.511861,0.168873,0,1.166666667,0,0,0,0.333333333,2016south,,0,0
2004,11,,SIN LEGALIZAR,urb. áticos del norte,110678,1.24E-06,0.005041048,24,15220.82514,755,49603.09267,0.067538869,0,0,0,0,0.932461131,0,167.271472,39.39480886,0.235514212,36.26970344,0.216831376,0,0,91.60695972,0.547654412,0,0,0,0,0,0,0,0,0.051482333,0.093396333,0.290965667,0.181980667,0.184583,0.666666667,0,0,0,0.333333333,2016north,,0,0
1229,8,Kennedy,LEGALIZADO,la igualdad ii sector,80152,1.40E-06,0.008482022,44,17211.41235,852,49502.0387,0,0,0,0,1,0,0,501.7040931,0,0,0,0,0,0,71.79935933,0.14311097,429.9047337,0.85688903,0,0,0,0,0.0244672,0,0.061469,0.0398274,0.0909624,0.4170522,0.0952366,1.2,0,0.4,0,0.2,2016central,,0,0
2031,11,,LEGALIZADO,el delirio,110160,1.04E-06,0.005546909,27,12718.45206,629,49455.70397,0,0,0.965297795,0.034497852,0,0,0.000204353,488.1028409,247.1743693,0.506398137,240.9284715,0.493601863,0,0,0,0,0,0,0,0,0,0,0.004279583,0.12968425,0.13260725,0.035223917,0.312261083,0.207833417,0.056549917,0.166666667,0,0,0,0.083333333,2016north,,0,0
1527,19,Ciudad Bolívar,LEGALIZADO,guaitiquia,190078,2.00E-06,0.007121727,65,24582.71438,1214,49384.29423,0.278563185,0,0.721436815,0,0,0,0,1288.167292,630.9447592,0.489800326,512.9934468,0.398235113,0,0,0,0,0,0,144.2290864,0.111964562,0,0,0,0.000165879,0.097239121,0.091296212,0.404219636,0.155532061,0.000940667,2.515151515,0.121212121,0.060606061,0,0.212121212,2016south,,0,0
3441,1,Usaquén,LEGALIZADO,san juan bosco,10198,2.75E-06,0.006618627,10,33775.72509,1667,49354.973,0.113751449,0,0.886248551,0,0,0,0,1154.669587,396.6309786,0.343501711,418.8193842,0.362717949,0,0,165.6901432,0.14349572,0,0,0,0,0,0,0.01262031,0.019384345,0.079734552,0.089328207,0.345078241,0.166698862,0.105047345,0.620689655,0,0.034482759,0,0.034482759,2016north,,0,0
3357,11,,SIN LEGALIZAR,prados de suba,110453,1.32E-06,0.004693774,27,16201.70155,797,49192.36399,0,0,0,1,0,0,0,163.733449,39.58614026,0.241771859,124.1473087,0.758228141,0,0,0,0,0,0,0,0,0,0,0.138994,0.007725,0.21146,0.057487,0.290187,0.121617,0.096192,0,0,0,0,0,2016north,,0,0
833,1,Usaquén,LEGALIZADO,barrancas ii sector,10017,1.96E-06,0.0058191,11,24009.50562,1181,49188.85124,0,0,0,1,0,0,0,814.3606602,359.0024611,0.440839641,455.3581992,0.559160359,0,0,0,0,0,0,0,0,0,0,0.00033525,0,0.0775445,0.09824975,0.51257725,0.0911985,0.003307,6,0,0,0,0,2016north,,0,0
2879,16,Puente Aranda,SIN LEGALIZAR,bosque de los comuneros,160007,4.72E-06,0.012259489,40,57934.2153,2836,48952.07409,0,0,0,1,0,0,0,712.8622163,275.7437295,0.386812098,124.1686032,0.174183174,0,0,0,0,0,0,214.5381413,0.300953167,0,0,0,0.004167333,0.059100667,0.042197,0.150332,0.361898333,0.108927,0.333333333,0,0,0,0,2016south,,0,0
958,8,Kennedy,SIN LEGALIZAR,villa alsacia ciudadela,80298,3.46E-05,0.025014961,113,424296.5525,20752,48909.18835,0.040554544,0,0,0.129616308,0.829829148,0,0,5240.822325,1493.535244,0.284981087,1511.539118,0.288416402,0,0,748.1518281,0.142754664,0,0,0,0,595.6895581,0.113663376,0.035000949,0.002031974,0.160872128,0.030384513,0.144245359,0.262846026,0.166153744,0.948717949,0.128205128,0.102564103,0,0.358974359,2016central,,0,0
1224,8,Kennedy,LEGALIZADO,floresta del sur,80127,1.02E-05,0.012973295,44,125663.0195,6143,48884.70787,0.046048517,0,0.953951483,0,0,0,0,4698.173583,1167.85586,0.248576567,2974.626569,0.63314531,0,0,555.6911532,0.118278123,0,0,0,0,0,0,0.008405319,0.000243722,0.095660556,0.067396694,0.362813264,0.218356931,0.041646903,1.277777778,0.013888889,0.166666667,0,0.055555556,2016central,,0,0
2366,11,,SIN LEGALIZAR,los tulipanes,110354,5.58E-07,0.002993018,27,6840.575334,334,48826.30242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09510275,0.034817,0.0667105,0.0491475,0.12755725,0.17444325,0.30689875,1,0,0,0,0,2016north,,0,0
1433,19,Ciudad Bolívar,LEGALIZADO,colmena iii,190039,1.74E-06,0.007911152,66,21393.44921,1043,48753.2417,0.168316431,0,0.831683569,0,0,0,0,1295.008296,0,0,475.7230711,0.367351369,0,0,0,0,0,0,669.7916605,0.517210324,0,0,0,0,0.1093475,0.05214525,0.32053625,0.2782405,0.0018065,7.25,0.25,0.25,0,0.25,2016south,,0,0
