barrio,longitude,latitude,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,source
Urb. Áticos del Norte,"-74.066418361211","4.7257756179583","0.0","0.0","0.0514823333333333","0.0933963333333333","0.2909656666666666","0.1819806666666666","0.184583","0.6666666666666666","0.0","0.0","0.0","0.3333333333333333",2016north
Usaquén,"-74.03154983314647","4.694949359569091","0.0122250191387559","0.0242184019138755","0.0933711818181818","0.0575715645933014","0.2488625741626794","0.1672066076555024","0.1132244114832535","1.2200956937799043","0.0239234449760765","0.0956937799043062","0.0","0.1866028708133971",2016north
Veracruz,"-74.10268185445467","4.6841809754157735","0.0","0.0015532666666666","0.0448610666666666","0.0231698","0.4651272","0.0601573333333333","0.0","0.8666666666666667","0.0","0.0","0.0","0.4666666666666667",2016north
Veracruz II Sector,"-74.12864555156743","4.68732889785871","0.0052054823529411","0.0084484294117647","0.132003694117647","0.0232930352941176","0.0248921705882352","0.3222983117647058","0.183704594117647","0.5588235294117647","0.0117647058823529","0.3117647058823529","0.0","0.2058823529411764",2016north
Veracruz_,"-74.13542828611634","4.683451746064267","0.0058426666666666","0.0","0.0923342222222222","0.0218297777777777","0.2410071111111111","0.2227201111111111","0.0887094444444444","0.5555555555555556","0.0","0.1111111111111111","0.0","0.3333333333333333",2016north
Vereda Tibabuyes - Fontanar del Río,"-74.11130711486156","4.758169502267938","0.0174051875","0.0015058125","0.32602225","0.02133925","0.0633613125","0.262706375","0.115631875","0.6875","0.125","0.0","0.0","0.0",2016north
Versalles y Los Cerezos,"-74.08523205701023","4.737765104641623","0.079727294117647","0.0064398823529411","0.1103688823529411","0.0196401764705882","0.0671581176470588","0.3049601176470588","0.0534432352941176","2.176470588235294","0.1176470588235294","0.2941176470588235","0.0","0.1176470588235294",2016north
Villa Amalia,"-74.12478274093988","4.71069038957936","0.0059509104477611","0.0005547313432835","0.1043891940298507","0.0593935522388059","0.2617458059701492","0.2820722686567164","0.0913005522388059","1.582089552238806","0.2537313432835821","0.0597014925373134","0.0","0.0895522388059701",2016north
Villa Beatriz,"-74.13681184672582","4.683854182286181","0.0738844444444444","0.0082706666666666","0.058870074074074","0.0008707407407407","0.0460234444444444","0.3251868888888889","0.1606222222222222","0.3333333333333333","0.0","0.2592592592592592","0.0","0.1481481481481481",2016north
Villa Catalina III Sector,"-74.08648686861167","4.7321274250544","0.0678655833333333","0.0342819583333333","0.1033042083333333","0.1009969166666666","0.3332445","0.0720557916666666","0.1435164583333333","2.4166666666666665","0.5833333333333334","0.0","0.0","0.125",2016north
Villa Claver I y II,"-74.14375859168274","4.712240781413887","0.0056613333333333","0.0011044444444444","0.0983651111111111","0.0610177962962963","0.6222186481481481","0.0786492962962962","0.0003986111111111","1.4444444444444444","0.0185185185185185","0.037037037037037","0.0","0.0925925925925925",2016north
Villa Constanza,"-74.12903140305875","4.709483012948025","0.0004041249999999","0.0116539375","0.123733375","0.0859035","0.3725708125","0.226916875","0.00364125","1.8125","0.0","0.0625","0.0","0.1875",2016north
Villa Cristina,"-74.10255919075134","4.719857878100867","0.0136130606060606","0.0037969696969696","0.0715608484848484","0.0272437272727272","0.2739644545454545","0.2850337878787878","0.0799098787878788","0.6363636363636364","0.0303030303030303","0.0","0.0","0.1515151515151515",2016north
Villa Del Mar - Urb. Tierragrata,"-74.1203983401549","4.700622380925664","0.0686732285714285","0.0184670714285714","0.1070126428571428","0.0941331999999999","0.1852619714285714","0.158318","0.2495763428571428","1.1142857142857143","0.0428571428571428","0.0428571428571428","0.0","0.1",2016north
Villa Delia Britalia Norte,"-74.06409898576","4.74890690234885","0.0153418333333333","0.00728","0.0928123333333333","0.0486121666666666","0.2744315","0.1338508333333333","0.2094173333333333","0.6666666666666666","0.1666666666666666","0.0","0.0","0.0",2016north
Villa El Dorado Norte,"-74.12944421063575","4.700780125000764","0.0029132368421052","0.0010781052631578","0.0205906052631578","0.0631621052631579","0.666659052631579","0.0997510263157894","0.0247644736842105","0.631578947368421","0.0526315789473684","0.0","0.0","0.0",2016north
Villa Elisa,"-74.08662937624635","4.733750478436892","0.0158258378378378","0.0104321486486486","0.075993","0.0741753648648648","0.4234849864864864","0.1585104054054054","0.0342843378378378","2.108108108108108","0.0","0.081081081081081","0.0","0.0945945945945946",2016north
Villa Elisa - Urb. Villa Estella,"-74.08821419336874","4.7311968887107625","0.122369375","0.00227825","0.149772125","0.0725008749999999","0.156946375","0.3899145","0.0","2.0","0.125","0.0","0.0","0.125",2016north
Villa Esperanza,"-74.08459540959","4.72712171132438","0.0392145","0.0369647","0.0494839","0.0493172999999999","0.4234811","0.124527","0.0336062","1.7","0.0","0.0","0.0","0.0",2016north
Villa Flor,"-74.16168459883346","4.692499548454507","0.0105828461538461","0.1811166923076923","0.0278988461538461","0.051427923076923","0.1042302307692307","0.3082135384615385","0.1557771538461538","0.6153846153846154","0.0769230769230769","0.0769230769230769","0.0","0.0",2016north
Villa Gladys,"-74.13391202647075","4.703138427176337","0.0125520526315789","0.0009905894736842","0.1028042315789473","0.0556470631578947","0.3638410210526316","0.2298630105263157","0.0767883368421052","0.8842105263157894","0.1052631578947368","0.1473684210526315","0.0","0.1052631578947368",2016north
Villa Gladys IV Sector,"-74.133455207141","4.7016582119796855","0.0344479523809523","0.0017983333333333","0.155047619047619","0.0203889523809523","0.1767411904761905","0.3071931428571429","0.0858305238095238","1.0952380952380951","0.0","0.2857142857142857","0.0","0.0476190476190476",2016north
Villa Gladys Sector La Manzana,"-74.1364932083784","4.70396334899231","0.034179","0.0052481666666666","0.1136936333333333","0.0309602","0.0432323","0.3000671666666666","0.1789304666666666","0.3","0.0","0.1333333333333333","0.0","0.1666666666666666",2016north
Villa Magdala,"-74.0402241401997","4.737335054110436","0.0090038083333333","0.0015703416666666","0.087636","0.0432724333333333","0.1738431083333333","0.2668889916666667","0.180327","0.6333333333333333","0.175","0.05","0.0","0.0833333333333333",2016north
Villa Maria I Sector,"-74.1056273042857","4.739648747142858","0.0838782857142857","0.004122","0.0820697142857142","0.0159964285714285","0.1052562857142857","0.2625341428571429","0.0307667142857142","1.8571428571428568","0.1428571428571428","0.0","0.0","0.0",2016north
Villa Mary,"-74.12987858423541","4.7046309859256","0.0","0.0","0.0217842857142857","0.0308202857142857","0.7396175714285714","0.0724078571428571","0.0291068571428571","1.0","0.0","0.0","0.0","0.0",2016north
Villa Olga,"-74.06314107964","4.7542206684969","0.0183283333333333","0.0","0.0911916666666666","0.092772","0.46449","0.1254593333333333","0.1084203333333333","0.0","0.0","0.0","0.0","0.0",2016north
Villa Oliva - Villa del Carmen,"-74.03144746471243","4.738926704223876","0.0025238518518518","0.0041484444444444","0.1435428518518518","0.0723103703703703","0.2543295","0.2992446666666666","0.0079443518518518","2.240740740740741","0.1666666666666666","0.0185185185185185","0.0","0.1111111111111111",2016north
Villa Sagrario,"-74.12146275185238","4.704490652171935","0.0","0.0","0.0746131379310345","0.0780483103448275","0.6586602413793103","0.0645043448275862","0.005803","0.7241379310344828","0.0689655172413793","0.0344827586206896","0.0","0.0344827586206896",2016north
Villa Sandra,"-74.13059851162113","4.705168840812925","0.014835","0.0","0.057147875","0.097170375","0.6553895","0.093171375","0.000515375","0.75","0.0","0.0","0.0","0.0",2016north
Villa Susana,"-74.084478379455","4.7439056526599","0.0","0.31058","0.0552483333333333","0.0089933333333333","0.094762","0.1886173333333333","0.0895066666666666","1.0","0.0","0.0","0.0","0.0",2016north
Villa Teresita,"-74.13542069785264","4.712580729219014","0.0","0.0","0.0461043636363636","0.0211550454545454","0.8085451818181819","0.0451483636363636","0.0","0.4090909090909091","0.0454545454545454","0.0","0.0","0.0909090909090909",2016north
Villa del Carmen,"-74.0317683798759","4.73970559665852","0.0100771","0.0","0.2476423999999999","0.0168721","0.1499908999999999","0.3558243","0.0192337","0.7","0.3","0.1","0.0","0.0",2016north
Villa del Prado,"-74.05210495318242","4.754214811491535","0.0098893296296296","0.0036037259259259","0.1442310962962963","0.0301432037037037","0.1254959296296296","0.2790631333333334","0.1690290444444444","0.7703703703703704","0.0444444444444444","0.0074074074074074","0.0","0.0962962962962963",2016north
Villa_Alexandra,"-74.088441349449","4.7312683084927","0.0789295","0.0","0.159341","0.090334","0.24929825","0.31012625","0.0","0.5","0.0","0.0","0.0","0.75",2016north
Villaluz,"-74.10891527714193","4.683012554697095","0.0040309629629629","0.0008787708333333","0.0641223009259259","0.0376104513888888","0.2468771157407407","0.1704967893518518","0.0529345625","0.4837962962962963","0.011574074074074","0.0185185185185185","0.0","1.2430555555555556",2016north
Villanova II,"-74.05021157943679","4.765628626423981","0.0439154","0.0147085999999999","0.1307206","0.0315408","0.2111942","0.2037422","0.1904351999999999","1.6","0.2","0.0","0.0","0.0",2016north
Villas de Alcalá - Altamira (Hacienda),"-74.1324037262839","4.720274030166249","0.0063735182481751","0.009672700729927","0.0434304671532846","0.0194589124087591","0.5137177518248176","0.1707045620437956","0.0285748467153284","1.0364963503649636","0.0291970802919708","0.0291970802919708","0.0","0.0145985401459854",2016north
Villas de Alcalá - Los Cerezos,"-74.1288563190309","4.718027674258097","0.0560518333333333","0.0053489833333333","0.1560643333333333","0.0529520333333333","0.2506134166666666","0.2870914833333333","0.0473348666666666","0.85","0.1","0.0333333333333333","0.0","0.1",2016north
Villas de Andalucía,"-74.033114453902","4.760189489021236","0.1467988181818181","0.0","0.1348335454545454","0.0032118181818181","0.1544991818181818","0.3819364545454545","0.0108921818181818","1.5454545454545454","0.0","0.2727272727272727","0.0","0.0909090909090909",2016north
Villas de Aranjuez,"-74.03463533945465","4.747492350610247","0.0236080172413793","0.0086625172413793","0.2197208793103448","0.0102890689655172","0.0284028793103448","0.2164073275862069","0.1798689655172413","0.5344827586206896","0.7931034482758621","0.0344827586206896","0.0","0.3275862068965517",2016north
Villas de Granada,"-74.12325335649578","4.71693726776323","0.0106811084337349","0.0008325180722891","0.1183788072289156","0.0474296626506024","0.3483242108433735","0.1972109216867469","0.0733250421686747","2.108433734939759","0.0662650602409638","0.0783132530120482","0.0","0.1566265060240964",2016north
Villas del Dorado San Antonio II Sector,"-74.12972701449593","4.7024155705405","0.0","0.0","0.0453252307692307","0.0674645384615384","0.6082911538461538","0.0760140769230769","0.0","0.4615384615384615","0.0","0.0769230769230769","0.0","0.0",2016north
Villas del Madrigal,"-74.11301852987903","4.707298757600324","0.0203073181818181","0.0131428977272727","0.1493363068181818","0.0369515795454545","0.2826460681818182","0.2362635568181818","0.085503625","1.1704545454545454","0.7159090909090909","0.0113636363636363","0.0","0.1363636363636363",2016north
Villas del Mediterráneo,"-74.0339571187572","4.736719853911115","0.0293438195488721","0.0211872857142857","0.1379005488721804","0.0315907218045112","0.0773642330827067","0.2597545413533834","0.2245104436090225","0.4060150375939849","0.225563909774436","0.0300751879699248","0.0","0.0676691729323308",2016north
Villas del Rincón,"-74.0990251120022","4.726548751817004","0.018662081081081","0.0039775675675675","0.1217515405405405","0.0502831891891891","0.304638027027027","0.2665134324324324","0.0591297297297297","0.972972972972973","0.1351351351351351","0.027027027027027","0.0","0.054054054054054",2016north
Vista Bella III Sector,"-74.053451560281","4.7491413008791","0.0184605","0.008409","0.17219325","0.061581","0.2371785","0.2487485","0.09184525","2.25","0.0","0.0","0.25","0.0",2016north
Viña del_Mar,"-74.1246362702752","4.696479745689411","0.0022647631578947","0.0003151315789473","0.0889712631578947","0.0636016052631578","0.5468372105263157","0.1140125789473684","0.0126437894736842","0.8421052631578947","0.0","0.0","0.0","0.0526315789473684",2016north
Zarzamora,"-74.10871887755528","4.696339658793157","0.0763006885245901","0.0289025409836065","0.0968361639344262","0.054664475409836","0.1785582786885246","0.249903344262295","0.1640150491803278","0.9016393442622952","0.0163934426229508","0.0","0.0","0.1639344262295081",2016north
Zona Franca,"-74.15409659378237","4.677667719829238","0.0024399583333333","0.0004860624999999","0.1515074166666666","0.0088221041666666","0.0441294166666666","0.2960554791666667","0.1421299479166666","0.7916666666666666","0.125","0.375","0.0","0.1666666666666666",2016north
Zulima,"-74.02697208321473","4.76038558772716","0.0262203703703703","0.0095868888888888","0.0546624074074074","0.0213678888888888","0.0868918888888888","0.311471962962963","0.0500217407407407","1.4074074074074074","0.2222222222222222","0.0","0.0","0.2592592592592592",2016north
Álamos Norte,"-74.11643483798063","4.703846935878725","0.008945750902527","0.0011190108303249","0.0998629061371841","0.062198238267148","0.2340106823104693","0.2472112707581227","0.0968123393501805","1.6895306859205776","0.148014440433213","0.0866425992779783","0.0","0.1227436823104693",2016north
Álamos Norte Sector Nor-Oriental,"-74.11367255445994","4.702929561872003","0.019424625","0.01335925","0.1844964375","0.030402","0.124369","0.33748290625","0.10271246875","0.625","0.90625","0.15625","0.0","0.21875",2016north
11 de Noviembre,"-74.07092216603334","4.6680353625875926","0.0041283083333333","0.0019008583333333","0.076733175","0.032900425","0.3421919333333333","0.1388865416666666","0.0249953333333333","0.7","0.0166666666666666","0.0833333333333333","0.0","1.225",2016central
12 de Octubre,"-74.07471484203639","4.669272194238896","0.0061867527472527","0.0125734725274725","0.0740944395604395","0.0495822197802197","0.3307273241758242","0.240725032967033","0.0232467527472527","1.1538461538461535","0.0219780219780219","0.0384615384615384","0.0","0.2307692307692307",2016central
12 de Octubre - Alcabaza,"-74.07516391801266","4.6720165353269","0.0019873333333333","0.0844755","0.0726518333333333","0.1042861666666666","0.3732071666666667","0.2582496666666666","0.0033276666666666","0.5","0.0","0.0","0.0","0.5",2016central
Abraham Lincon,"-74.1617546883338","4.616078912797288","0.0120020888888888","0.0038576444444444","0.0963336222222222","0.0432839555555555","0.3086567333333333","0.2682944222222222","0.0574774222222222","1.4666666666666666","0.0444444444444444","0.0444444444444444","0.0222222222222222","0.0666666666666666",2016central
Acevedo Tejada,"-74.08167872207034","4.630752208309349","0.024333015625","0.0082301927083333","0.093215140625","0.0499599791666666","0.2447698489583333","0.2734698697916666","0.0499500260416666","0.6041666666666666","0.0572916666666666","0.1666666666666666","0.0","0.2135416666666666",2016central
Alfonso López,"-74.07291393908928","4.638378811941576","0.0211460727272727","0.0054212109090909","0.1087551054545454","0.0705656036363636","0.4004522109090909","0.1930289818181818","0.0325241818181818","1.4581818181818182","0.0327272727272727","0.0218181818181818","0.0","0.1236363636363636",2016central
Alsacia,"-74.12274453718032","4.639930741743893","0.031308243902439","0.0121139268292682","0.1169186585365853","0.0288725853658536","0.062718","0.3420343658536585","0.0669475609756097","0.975609756097561","0.0","0.2682926829268293","0.0","0.1219512195121951",2016central
Altos de San Sebastián,"-74.1354439552582","4.671244316856201","0.4050131999999999","0.0124014","0.0013172","0.0362554","0.0009764","0.0287472","0.3064302","1.2","0.0","0.0","0.0","0.2",2016central
Americas Occidental,"-74.140155911961","4.6197524041176","0.0","0.0","0.0721705","0.0291875","0.087471","0.30834","0.2354895","1.5","5.0","0.0","0.0","1.5",2016central
Amparo Cañizares,"-74.16200222334446","4.626302967786064","0.042452409090909","0.0","0.0704429545454545","0.0190309545454545","0.2182491818181818","0.0931865454545454","0.0117653181818181","0.2272727272727272","0.0","0.0","0.0","0.8636363636363636",2016central
Andalucía,"-74.13876193786261","4.653457486373138","0.0247654583333333","0.0033190833333333","0.0587844375","0.0622152083333333","0.4977557291666667","0.1351276041666666","0.02727425","0.8333333333333334","0.0208333333333333","0.0208333333333333","0.0","0.0625",2016central
Andalucía II Sector,"-74.13635130436727","4.653978512382609","0.0282785777777777","0.0343403111111111","0.0589981555555555","0.0701666444444444","0.4637900888888888","0.1234648666666666","0.0499786","0.8444444444444444","0.0222222222222222","0.0","0.0","0.0444444444444444",2016central
Armenia,"-74.0728200597452","4.618693073355662","0.0268867513513513","0.0178962702702702","0.1230960432432432","0.0679474486486486","0.2970501243243243","0.2176020486486486","0.085302081081081","0.9351351351351352","0.0648648648648648","0.0702702702702702","0.0","0.1135135135135135",2016central
Ayacucho I,"-74.15111353887443","4.628001100162383","0.0079226018518518","0.0012724814814814","0.0972001666666666","0.0230847314814814","0.3229223055555555","0.1208615277777777","0.1308592962962963","0.6666666666666666","0.0555555555555555","0.0833333333333333","0.0","0.9444444444444444",2016central
Banco Central,"-74.07019916754489","4.642267641997647","0.0415344695652173","0.0132303826086956","0.0906280391304347","0.0939422739130434","0.2944381086956522","0.1854903304347826","0.1179935913043478","2.0434782608695654","0.1347826086956521","0.0956521739130434","0.0","0.1695652173913043",2016central
Banderas,"-74.14895286379134","4.628924096271575","0.0128750416666666","0.0327282916666666","0.0939684583333333","0.0176770208333333","0.110814","0.2386010625","0.1532529375","0.6666666666666666","0.0208333333333333","0.0","0.0","1.0208333333333333",2016central
Baquero,"-74.06882540876236","4.651941821983993","0.0308187803738317","0.0147130373831775","0.1066010420560747","0.061819238317757","0.3025826074766355","0.2638188504672897","0.0548522429906542","1.1542056074766356","0.0607476635514018","0.0794392523364486","0.0","0.1495327102803738",2016central
Barcelona,"-74.11471251117601","4.617196678414418","0.0172472989130434","0.004424054347826","0.0943826358695652","0.042334804347826","0.3099312663043478","0.1869512880434782","0.0916107336956521","0.8315217391304348","0.1141304347826086","0.0652173913043478","0.0","0.2391304347826087",2016central
Barcelona - Urb. Los Eucaliptos,"-74.11410339516841","4.619807909144042","0.0398478333333333","0.0182053333333333","0.0582846666666666","0.0877327499999999","0.4870293333333333","0.15179","0.0005043333333333","1.1666666666666667","0.0","0.0","0.0","0.0833333333333333",2016central
Barranquillita,"-74.166709285037","4.63347420975928","0.0022776999999999","0.0063031","0.0846777","0.0360109","0.2828974","0.1650679","0.0036135","2.2","0.0","0.0","0.0","0.2",2016central
Barrio El Tintal,"-74.13788561402299","4.651662434123397","0.0168490461538461","0.0073683384615384","0.080211323076923","0.0516920923076923","0.4213796615384615","0.1736112307692307","0.0106101538461538","1.123076923076923","0.0153846153846153","0.0615384615384615","0.0","0.1076923076923077",2016central
Batallón Caldas,"-74.10402752253704","4.628958893610607","0.0138416511627906","0.0497155813953488","0.083803976744186","0.0211785116279069","0.0810818139534883","0.2159549302325581","0.1019180930232558","0.4883720930232558","0.1395348837209302","0.7674418604651163","0.0","0.0465116279069767",2016central
Bavaria I Sector,"-74.13615832801612","4.63156974645934","0.0033564545454545","0.0025753181818181","0.121961","0.0058508181818181","0.3245780909090909","0.1929616818181818","0.0239229999999999","0.1363636363636363","0.0","0.0","0.0","1.0454545454545454",2016central
Bavaria Techo,"-74.13904060748365","4.640127908741275","0.0026047647058823","0.0001835098039215","0.1239671764705882","0.0324105686274509","0.2713122549019608","0.3020543137254902","0.0380737058823529","1.2156862745098038","0.0","0.0","0.0","0.2745098039215686",2016central
Bavaria Techo II Sector,"-74.13758119073205","4.6384218069735565","0.0039545135135135","0.0026604054054054","0.1555958108108108","0.0200424054054054","0.2072176351351351","0.3323328648648648","0.0510184054054054","0.8783783783783784","0.0","0.081081081081081","0.0","0.7567567567567568",2016central
Bavaria Techo III,"-74.14040007816705","4.639414121041337","0.0023004749999999","0.0012824","0.1218881","0.028950325","0.226008775","0.34031875","0.046997375","1.275","0.0","0.125","0.0","0.15",2016central
Belalcazar,"-74.07793859440503","4.639484922489221","0.021609024691358","0.0050763641975308","0.1182988950617284","0.050270012345679","0.2757632777777777","0.2142260308641975","0.1010412222222222","0.8518518518518519","0.0987654320987654","0.0802469135802469","0.0","0.1419753086419753",2016central
Bellavista - El Salitre,"-74.08899648029171","4.672702484712738","0.0185347586206896","0.0118835862068965","0.1236188793103448","0.0467879655172413","0.0441411551724137","0.3418793103448276","0.1465742931034483","1.2241379310344829","0.1896551724137931","0.1896551724137931","0.0","0.0862068965517241",2016central
Bellavista - Urb. El Castillo,"-74.0547397257165","4.65601236231015","0.001187375","0.000870375","0.14409075","0.056328875","0.2959745","0.156122","0.097735625","1.5","0.0","0.0","0.0","0.0",2016central
Bellavista Los Pantanos,"-74.13360390650774","4.671305273818675","0.2695357499999999","0.0","0.2362595","0.03481525","0.03360975","0.134775","0.03726725","0.0","0.0","0.0","0.0","0.0",2016central
Bellavista Sector Santa Cecilia,"-74.17103039275631","4.644539282964531","0.0056993478260869","0.0001766086956521","0.0799539130434782","0.031847652173913","0.5879972173913044","0.156413652173913","0.0133066086956521","0.8695652173913043","0.0","0.0","0.0","0.0",2016central
Bellavista_,"-74.17170795637956","4.64380486997418","0.0201581212121212","0.0017752272727272","0.0766900909090909","0.0991957121212121","0.3998066969696969","0.1677860757575757","0.0109579696969696","1.803030303030303","0.2878787878787879","0.0","0.0","0.0909090909090909",2016central
Benjamín Herrera,"-74.07617980114172","4.653932428685409","0.0122507746478873","0.0033027112676056","0.1082612957746478","0.0455965492957746","0.2452050070422535","0.2957029647887323","0.0402338450704225","1.380281690140845","0.0915492957746478","0.0845070422535211","0.0","0.2112676056338028",2016central
Biblioteca Virgilio Barco,"-74.08897238315907","4.6562219327446766","0.0031825507246376","0.0087370144927536","0.1743978985507246","0.0297210434782608","0.0121740724637681","0.2764035797101449","0.2528372753623188","0.6811594202898551","0.0434782608695652","0.0434782608695652","0.0","0.072463768115942",2016central
Bosque Calderón Tejada 2,"-74.05647893183503","4.642656642539403","0.024229027027027","0.0035187837837837","0.0888526216216216","0.020701027027027","0.0852622432432432","0.1943103513513513","0.3393835405405405","0.081081081081081","0.0","0.1891891891891892","0.0","0.2162162162162162",2016central
Bosque Calderón Tejada III Sector,"-74.05807886230514","4.643086510182771","0.0123278571428571","0.0062411428571428","0.0846324285714285","0.0286251428571428","0.1263471428571428","0.1320091428571428","0.3877031428571428","0.1428571428571428","0.0","0.0","0.0","0.0",2016central
Bosque El Retiro I Sector,"-74.04717358144845","4.663590927861352","0.0243339879518072","0.0841575060240963","0.1149026024096385","0.0259899156626506","0.239867313253012","0.1157071686746988","0.152527469879518","0.2650602409638554","0.036144578313253","0.108433734939759","0.0","0.144578313253012",2016central
Bosque Izquierdo,"-74.067368700176","4.611042160242194","0.1065919411764705","0.0484144117647058","0.0606421176470588","0.0364635294117647","0.141655294117647","0.0509820588235294","0.3532215294117647","0.5882352941176471","0.0","0.1176470588235294","0.0","0.0588235294117647",2016central
Bosque Popular - El Trébol,"-74.09584136901817","4.6717827488499335","0.0106842083333333","0.00706725","0.0725465833333333","0.05101","0.3219813333333333","0.2978908333333333","0.0742365833333333","0.8333333333333334","0.0416666666666666","0.125","0.0","0.2083333333333333",2016central
Bosque de Modelia,"-74.12290352498427","4.672581399070512","0.0813750243902439","0.0121457073170731","0.0947781707317073","0.0583824634146341","0.1984475121951219","0.1957978292682926","0.1951598780487805","0.4634146341463415","0.0","0.0","0.0","0.1463414634146341",2016central
Bosques de Kennedy,"-74.1559184354211","4.621262728474283","0.0350245890410958","0.0091142191780821","0.1191058767123287","0.0310982191780821","0.1973237671232876","0.1569357260273972","0.2292406986301369","1.4657534246575343","0.0136986301369863","0.0273972602739726","0.0","0.4520547945205479",2016central
Bosques del Salitre,"-74.0999606824124","4.634959902888725","0.0604152068965517","0.0020953448275862","0.1360272068965517","0.0617209655172413","0.0741505517241379","0.3066781379310345","0.2050171034482758","0.5517241379310345","0.1379310344827586","0.1724137931034483","0.0","0.0",2016central
Brisas del Galán,"-74.124901507323","4.6218971690358","0.0036005","0.0","0.1165555","0.002706","0.0063225","0.2723305","0.062598","0.0","0.0","0.5","0.0","0.0",2016central
Calandaima,"-74.16612462224064","4.640817562402445","0.0934968571428571","0.0115281948051948","0.1003771948051948","0.0227887662337662","0.1635927922077922","0.3530244025974026","0.0391494025974026","1.6103896103896105","0.0129870129870129","0.1298701298701298","0.0","0.2727272727272727",2016central
Calandaima - Los Pantanos,"-74.16233707877925","4.645713772900313","0.0420303913043478","0.0043480652173913","0.0468368478260869","0.0034483478260869","0.0999748260869565","0.4736858695652173","0.0241293478260869","0.6304347826086957","0.0217391304347826","0.0434782608695652","0.0","0.0217391304347826",2016central
Calarca I y II,"-74.16845827770977","4.619351497572587","0.1133604999999999","0.0","0.3243821363636364","0.0215349545454545","0.1255152727272727","0.2083768181818182","0.1199361818181818","1.318181818181818","0.3181818181818182","0.6818181818181818","0.0","0.0909090909090909",2016central
Camavieja,"-74.11360755338333","4.669599810607241","0.014095724137931","0.0115764885057471","0.1267051896551724","0.0425214827586206","0.054351224137931","0.2414632068965517","0.187359632183908","0.4770114942528735","0.2068965517241379","0.2413793103448276","0.0","0.132183908045977",2016central
Camelia II Sector,"-74.12334412554047","4.615336100574912","0.0039461176470588","0.0029490588235294","0.0835778235294117","0.0426135294117647","0.1589957647058823","0.2596934117647058","0.2181190588235294","0.0588235294117647","0.0","0.0","0.0","0.0",2016central
Camelia Sur IV Sector,"-74.12311288279028","4.613575032088143","0.0034147619047619","0.0062209523809523","0.0880762857142857","0.0088505714285714","0.0350150476190476","0.2195399047619047","0.3362352380952381","0.0","0.0","0.0","0.0","0.0",2016central
Camilo Torres,"-74.0945550657655","4.62861677300605","0.0","0.011125","0.1264525","0.0300188333333333","0.4272848333333333","0.2056018333333333","0.0009493333333333","2.5","0.0","0.0","0.0","0.0",2016central
Campin Occidental,"-74.07975832859984","4.650300209563089","0.0555999166666666","0.008634119047619","0.1108607976190476","0.0601762857142857","0.2201214047619047","0.24163525","0.044696869047619","0.5","0.0357142857142857","0.0595238095238095","0.0","0.1547619047619047",2016central
Campo_Hermoso,"-74.16565356340625","4.640174149289171","0.0729456981132075","0.0254885849056603","0.1236556037735849","0.0363216226415094","0.2291305283018868","0.2835085471698113","0.0533322075471698","1.5849056603773586","0.0754716981132075","0.3018867924528302","0.0","0.0943396226415094",2016central
Capellanía,"-74.1310440540738","4.671626332423227","0.177682","0.0846538","0.1376582","0.0596967999999999","0.0658233333333333","0.2319684","0.1097896666666666","0.3333333333333333","0.6666666666666666","0.1333333333333333","0.0","0.0666666666666666",2016central
Carlos Lleras Restrepo,"-74.11729388071842","4.659432251652969","0.0013218076923076","0.0024063461538461","0.0727753076923077","0.0251323076923076","0.0420337307692307","0.2259325769230769","0.1274780384615384","0.4230769230769231","0.1538461538461538","0.1923076923076923","0.0","0.0769230769230769",2016central
Carolina Oriental,"-74.05373037688032","4.643383843147355","0.0080695483870967","0.0165136129032258","0.1058444193548387","0.0204903225806451","0.1921484838709677","0.2341447419354838","0.2543393870967742","0.4193548387096774","0.0","0.0","0.0","0.064516129032258",2016central
Carvajal,"-74.1363346244866","4.613792172404349","0.025545","0.0051210843137254","0.119502462745098","0.0468922274509803","0.2822942156862745","0.2401304843137255","0.0523503745098039","1.2392156862745098","0.1215686274509803","0.0784313725490196","0.0019607843137254","0.1705882352941176",2016central
Carvajal II,"-74.14154665766166","4.618093484560167","0.0101856666666666","0.0","0.1696039166666666","0.18339175","0.2246565833333333","0.146062","0.0173585","1.1666666666666667","0.3333333333333333","0.25","0.0","0.0833333333333333",2016central
Casablanca - Urb. Manuel Mejia,"-74.173635053749","4.6153231708389","0.0","0.004871","0.415049","0.010365","0.066141","0.317462","0.129356","3.0","0.0","0.0","0.0","0.0",2016central
Casablanca I,"-74.172627050281","4.6160741289236","0.061129","0.0","0.306204","0.011151","0.102653","0.272536","0.111856","0.0","0.0","0.0","0.0","0.0",2016central
Casablanca II,"-74.16934725495","4.6183009543973","0.1345915","0.0","0.325094","0.0120495","0.1163045","0.2249605","0.1038275","3.5","0.0","0.0","0.0","0.0",2016central
Castilla,"-74.14349115456831","4.639868936504803","0.0156486210526315","0.0016317999999999","0.1133651210526315","0.0414417315789473","0.1983036052631578","0.3368080315789474","0.0702260789473684","1.2","0.0736842105263157","0.1","0.0","0.1526315789473684",2016central
Castilla Real,"-74.13712984356397","4.646100893913922","0.0674858","0.014603659090909","0.1100058545454545","0.0435290863636363","0.1772557318181818","0.2742041454545454","0.1414051136363636","0.6363636363636364","0.0818181818181818","0.0454545454545454","0.0","0.1227272727272727",2016central
