objectid,cod_loc,localidad,estado,barriocomu,cod_polbar,shape_area,shape_len,codigo_upz,area_m2,population_x,pop_density_x,estrato_0,estrato_1,estrato_2,estrato_3,estrato_4,estrato_5,estrato_6,street_total_length,street_len_CL,street_ratio_CL,street_len_KR,street_ratio_KR,street_len_None,street_ratio_None,street_len_AK,street_ratio_AK,street_len_TV,street_ratio_TV,street_len_DG,street_ratio_DG,street_len_AC,street_ratio_AC,barrio,longitude,latitude,upz_code,Cantidad,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,population_y,pop_density_y,murder_rate,source
3455,1,Usaquén,SIN LEGALIZAR,La Alejandra Barrancas,10105,1.1555e-06,0.0050967813,11,14175.848762750376,639.0,45076.66600387899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,491.33955167028216,185.28628631684845,0.37710435825281674,306.0532653534337,0.6228956417471831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Alejandra Barrancas,-74.02735263078276,4.732590772201575,11.0,0.0,0.0307486249999999,0.0324461875,0.1122973125,0.06179325,0.379819625,0.17567675,0.0139574375,1.8125,0.125,0.0,0.0,0.125,639.0,45076.66600387899,0.0,2016north
3456,5,Usme,LEGALIZADO,Almirante Padilla,50007,6.1871e-06,0.014534424,57,75927.77858610661,1795.0,23640.886555957426,0.08852092113284435,0.0,0.9114790788671556,0.0,0.0,0.0,0.0,2304.5788784815054,1191.9962259587758,0.5172295194965016,1112.5826525227294,0.48277048050349824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3460,16,Puente Aranda,SIN LEGALIZAR,Torremolinos,160064,1.85293e-05,0.0181281367,40,227360.78589261192,4738.0,20839.125715539503,0.10693661912414588,0.0,0.0,0.8930633808758544,0.0,0.0,0.0,4254.187954763455,1731.5458763815175,0.4070214797262751,1765.4639629290702,0.414994349497949,0.0,0.0,0.0,0.0,365.7875150459499,0.08598292293042062,364.1031104076757,0.0855869825873551,0.0,0.0,Torremolinos,-74.12305603770562,4.61089489976852,40.0,0.0,0.0034124393939393,0.0034212424242424,0.1146737727272727,0.0662574090909091,0.2275329393939394,0.3148339696969697,0.1125948484848484,0.3181818181818182,0.0606060606060606,0.0,0.0,0.0606060606060606,4738.0,20839.125715539503,0.0,2016central
3477,10,Engativá,LEGALIZADO,Las Palmas Norte,100121,1.662e-06,0.0055747472,29,20391.093404255924,1229.0,60271.41240711935,0.0002963652802470667,0.939805901099932,0.032338580434420505,0.027559153185400285,0.0,0.0,0.0,998.1991269769279,95.02593757714634,0.09519737596338605,515.2065969741603,0.5161360925394485,0.0,0.0,0.0,0.0,22.36253149578384,0.022402876231227883,95.99012479235498,0.09616330268997887,151.52032642475396,0.15179368758179265,Las Palmas Norte,-74.0894240998935,4.705671372905449,29.0,0.0,0.0035957499999999,0.0,0.12680675,0.01073475,0.30327125,0.30938325,0.075996,2.5,0.25,0.0,0.0,0.0,1229.0,60271.41240711935,0.0,2016north
3517,10,Engativá,SIN LEGALIZAR,S.C. El Laurel,100188,9.0143e-06,0.0124311242,26,110597.06708188288,3787.0,34241.41435139699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2248.7831714774784,1825.844806938458,0.8119256805621039,422.9383645390202,0.18807431943789604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.C. El Laurel,-74.09541616167827,4.679559404906711,26.0,0.0,0.0030442666666666,0.0064079866666666,0.07576756,0.0747014133333333,0.4639028533333333,0.1992285333333333,0.00288672,0.9066666666666666,0.0666666666666666,0.0133333333333333,0.0,0.0933333333333333,3787.0,34241.41435139699,0.0,2016north
3627,3,Santa Fe,LEGALIZADO,Fabrica de_Loza,30015,6.688e-07,0.0048172478,96,8206.608117120297,118.0,14378.656604039998,0.017464636058259504,0.0,0.9825353639417405,0.0,0.0,0.0,0.0,456.0250747709846,104.9863083251204,0.23022047280589655,74.36242161976594,0.16306651921960802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabrica de_Loza,-74.07562238609877,4.589872238984718,96.0,0.0,0.0050958181818181,0.0085181136363636,0.1013648409090909,0.0488852954545454,0.0800229772727272,0.3449527272727273,0.0530087272727272,0.5681818181818182,0.0,0.0,0.0,0.0227272727272727,118.0,14378.656604039998,0.0,2016south
3633,3,Santa Fe,LEGALIZADO,Lourdes II_,30031,2.607e-07,0.0028264761,96,3199.3301170441946,110.0,34382.19751503077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.27236276605062,29.016336610711996,0.5346429588074392,16.239942389993246,0.29923042893853763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3651,18,Rafael Uribe,LEGALIZADO,Los Molinos II Sector,180081,1.14278e-05,0.0174488626,55,140233.9682019922,4210.0,30021.257003409763,0.15087411658888233,0.0,0.8491258834111178,0.0,0.0,0.0,0.0,6292.844333954069,2206.1075995981278,0.35057399842146325,762.1899614072361,0.12112010419433318,0.0,0.0,0.0,0.0,83.44523678687874,0.013260337036566492,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3661,2,Chapinero,SIN LEGALIZAR,Siberia - El Paraíso (Predio) 2,20104,1.84222e-05,0.0227833247,90,226041.52156046388,48.0,212.35036673189475,0.04829610141040348,0.0,0.9517038985895965,0.0,0.0,0.0,0.0,1157.8102305273403,266.94140357948015,0.2305571297792887,0.0,0.0,0.0,0.0,0.0,0.0,29.41510955582786,0.025405812438218267,168.7669152722173,0.14576388325343276,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3680,19,Ciudad Bolívar,SIN LEGALIZAR,S.C. Quiba Urbano I,190198,1.9252e-06,0.0082149482,68,23625.637026699966,134.0,5671.804736886586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,492.56756332730623,93.45474809417911,0.18972980572023448,151.4074594213928,0.3073841452300099,0.0,0.0,0.0,0.0,0.0,0.0,189.54941551135693,0.38481911847979977,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3730,7,Bosa,LEGALIZADO,El Matorral,70071,5.291e-07,0.0030852303,87,6492.1799790422165,158.0,24336.971635113165,0.09065440610603556,0.9093455938939644,0.0,0.0,0.0,0.0,0.0,292.78643970047403,35.38295644575749,0.12084902730452583,192.91609561284156,0.6588969619296519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3790,9,Fontibón,SIN LEGALIZAR,Predio Nariño,90086,1.89152e-05,0.0202706386,77,232078.886499251,5632.0,24267.610401595823,0.005816534692781645,0.0,0.9941834653072185,0.0,0.0,0.0,0.0,760.78370102067,94.91180710709659,0.12475531084559591,325.27899368036486,0.42755778448456433,0.0,0.0,0.0,0.0,0.0,0.0,321.7402793759267,0.42290637791566627,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3809,7,Bosa,LEGALIZADO,La Cabaña y La Suerte,70138,1.3586e-06,0.0077510545,86,16669.89407773439,386.0,23155.51605787176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,777.1723509156236,133.4026466232581,0.17165130291381328,258.455828134847,0.33255921653716575,0.0,0.0,385.31387615751856,0.4957894805490211,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3848,5,Usme,LEGALIZADO,Santa Librada Sector La Peña,50253,3.0907e-06,0.0089328811,57,37928.71083520521,1424.0,37544.118126953355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.3742909530235,785.8142604187909,0.6042985207304277,269.8560379007593,0.20752181873957698,0.0,0.0,0.0,0.0,168.5697045729699,0.12963168046749668,74.69547362915077,0.057441518298864284,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3860,15,Antonio Nariño,SIN LEGALIZAR,San Jorge_Central,150019,7.9297e-06,0.0117593402,38,97301.73050487763,2190.0,22507.307821110313,0.06051432962391462,0.0,0.0,0.9394856703760853,0.0,0.0,0.0,3016.201361173812,1292.0902722142055,0.4283832932531282,1524.399284382757,0.5054036855780438,0.0,0.0,0.0,0.0,85.31485981461972,0.02828553189877808,0.0,0.0,0.0,0.0,San Jorge_Central,-74.11436024469744,4.593774270219175,38.0,0.0,0.0114329010989011,0.005659912087912,0.130309967032967,0.0347234175824175,0.2057015494505494,0.3057391538461538,0.0840943516483516,1.4395604395604396,0.1098901098901098,0.3846153846153846,0.0,0.8461538461538461,2190.0,22507.307821110317,0.0,2016south
3861,15,Antonio Nariño,LEGALIZADO,Policarpa Salavarrieta,150011,1.10485e-05,0.0134731922,35,135572.6536639613,5973.0,44057.55761633938,0.0920293701841248,0.0,0.9079706298158753,0.0,0.0,0.0,0.0,4576.3662331534515,1852.779060837674,0.4048581268289303,2723.587172315777,0.5951418731710696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Policarpa Salavarrieta,-74.08742060128714,4.586450828019453,35.0,3.0,0.0184372575757575,0.0045824242424242,0.1375557272727272,0.0427529696969697,0.2878860606060606,0.262123303030303,0.0234571666666666,2.287878787878788,0.0606060606060606,0.1363636363636363,0.0,0.0757575757575757,5973.0,44057.55761633938,0.0005022601707684,2016south
3869,19,Ciudad Bolívar,SIN LEGALIZAR,El Peñón del Cortijo,190057,3.7754e-06,0.0084977114,69,46326.40930847028,5095.0,109980.46418996765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,614.663778399196,76.14972181972493,0.12388841590445757,0.0,0.0,0.0,0.0,208.53233677334467,0.33926244574950776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1451,19,Ciudad Bolívar,SIN LEGALIZAR,S.C. Casa de Teja,190164,8.3798e-06,0.0188134921,68,102832.41738402312,642.0,6243.167440112579,0.005122002199307309,0.6782576066487995,0.31662039115189294,0.0,0.0,0.0,0.0,1300.5186886346837,86.80809649209351,0.06674882664179688,371.95994476907975,0.28600891937936884,0.0,0.0,0.0,0.0,0.0,0.0,30.571896507353877,0.02350746419449689,650.5376720080767,0.5002140128343923,,,,,,,,,,,,,,,,,,,,,
1456,19,Ciudad Bolívar,LEGALIZADO,Inés Elvira,190079,1.5345e-06,0.0054282321,68,18830.33970823354,640.0,33987.70335089393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,473.9815523877388,252.9233695898657,0.5336143744745633,221.0581827978732,0.4663856255254369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1478,19,Ciudad Bolívar,LEGALIZADO,Lucero Medio,190122,9.9514e-06,0.0171100125,67,122116.91459287539,4812.0,39404.86062919858,0.015318503920980671,0.5067001981386136,0.4779812979404059,0.0,0.0,0.0,0.0,4399.277816966383,2151.503775059624,0.48905840107712034,1969.8896960943075,0.44777569820600405,0.0,0.0,0.0,0.0,54.63049012256624,0.012418058689514152,193.69007958311963,0.04402769900917119,0.0,0.0,Lucero Medio,-74.14318375109666,4.553425433938458,67.0,1.0,0.0012982758620689,0.0120596896551724,0.0882752758620689,0.0363699310344827,0.5368388620689655,0.2041586551724137,0.0250637931034482,0.5862068965517241,0.0,0.0,0.0,0.0689655172413793,4812.0,39404.86062919858,0.0002078137988362,2016south
1532,19,Ciudad Bolívar,SIN LEGALIZAR,S.C. Barlovento,190160,2.43762e-05,0.0228642091,69,299111.75518904993,34.0,113.6698889634435,0.999920528262906,0.0,7.94717370938951e-05,0.0,0.0,0.0,0.0,2226.8225123812163,32.52031122388232,0.014603908054219936,1196.570299837125,0.5373442621422002,0.0,0.0,0.0,0.0,0.0,0.0,193.3029971531103,0.08680664762384,796.5209953790597,0.3576939746883163,,,,,,,,,,,,,,,,,,,,,
1563,19,Ciudad Bolívar,LEGALIZADO,Juan Pablo II,190088,2.02067e-05,0.0233990276,67,247961.5315405194,8328.0,33585.85482296524,0.07640243852896787,0.923597561471032,0.0,0.0,0.0,0.0,0.0,11407.513911219381,2781.2179522903725,0.24380579098439867,4451.951176859734,0.390264803664294,0.0,0.0,0.0,0.0,1988.127361742005,0.1742822649365052,2135.000463344077,0.1871573841557438,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1599,11,,,Conjunto Residencial Yaiti,110852,1.0573e-06,0.0043506138,71,12971.3322867647,862.0,66454.2377716699,0.02494724762735207,0.0,0.0,0.9750527523726479,0.0,0.0,0.0,190.64316013906932,0.0,0.0,93.14534934111714,0.4885847951385719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.49781079795217,0.511415204861428,,,,,,,,,,,,,,,,,,,,,
1709,7,Bosa,SIN LEGALIZAR,S.C. Bosa Brasil,70234,2.0952e-06,0.0151903318,84,25708.10498966312,770.0,29951.643666836066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,877.5242467420126,370.50569750774144,0.4222170485696769,405.84745107072905,0.46249143835913403,0.0,0.0,0.0,0.0,0.0,0.0,4.749440810064197,0.005412318608514196,75.9451860749223,0.08654482922481546,,,,,,,,,,,,,,,,,,,,,
1712,7,Bosa,LEGALIZADO,El Porvenir_Sector Brasil,70084,1.9967e-06,0.0078776889,84,24499.010206712002,925.0,37756.62739821943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1044.0619992985432,346.0697971344085,0.33146479554558705,464.750861977396,0.445137225844481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.53113626795474,0.21409756931880955,,,,,,,,,,,,,,,,,,,,,
2300,11,,LEGALIZADO,La Chucua Norte,110273,1.1079e-06,0.0043891915,28,13592.306162752251,649.0,47747.60016651851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,588.4827718172905,246.66551092111882,0.41915502497956286,260.96623948902203,0.44345603981427284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2311,11,,LEGALIZADO,Villa Susana,110815,1.889e-06,0.0091992741,27,23174.15553154491,771.0,33269.820725527905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,390.5633770541341,328.66445198323703,0.8415137498610947,61.89892507089704,0.1584862501389052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villa Susana,-74.084478379455,4.7439056526599,27.0,0.0,0.0,0.31058,0.0552483333333333,0.0089933333333333,0.094762,0.1886173333333333,0.0895066666666666,1.0,0.0,0.0,0.0,0.0,771.0,33269.820725527905,0.0,2016north
2336,11,,LEGALIZADO,Santa Rita,110608,9.554e-07,0.0043000453,71,11720.640251691628,625.0,53324.73197526853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,512.7213241720483,207.4569890954158,0.4046193893542874,305.26433507663245,0.5953806106457126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2384,4,San Cristóbal,LEGALIZADO,Urb. Loyola,40226,2.943e-07,0.0023190186,33,3611.3629860988717,10.0,2769.037628865541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.92624572181056,40.92624572181056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urb. Loyola,-74.09283191276067,4.5741645032778,33.0,0.0,0.0,0.0,0.0907788333333333,0.0132754999999999,0.1206761666666666,0.2844681666666667,0.2067886666666666,3.1666666666666665,0.0,0.1666666666666666,0.0,0.3333333333333333,10.0,2769.037628865541,0.0,2016south
2440,8,Kennedy,SIN LEGALIZAR,Carvajal - Urb. Altamira,80042,6.285e-07,0.0035538387,44,7712.103375254287,569.0,73780.13134856852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.811167189066275,0.0,0.0,51.811167189066275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2455,1,Usaquén,LEGALIZADO,Escuela de Infantería,10093,4.20349e-05,0.0261478157,14,515728.3727581968,764.0,1481.3999778875987,0.8959239152144353,0.0,0.0,0.08717305779435697,0.016903026991207756,0.0,0.0,6195.504454430608,1207.2765128603548,0.19486331125094936,618.1657403579436,0.09977649841182391,0.0,0.0,1583.370379445036,0.25556762828452423,0.0,0.0,0.0,0.0,1435.735515667725,0.2317382751038107,Escuela de Infantería,-74.03921227042962,4.683139419921035,14.0,0.0,0.0273769712230215,0.0261899999999999,0.0923880119904076,0.0497888513189448,0.1055512661870503,0.2517460479616307,0.1500337649880095,0.5491606714628298,0.0623501199040767,0.0479616306954436,0.0,0.2613908872901678,764.0,1481.3999778875989,0.0,2016north
2504,1,Usaquén,LEGALIZADO,La_Capilla,10109,2.6096e-06,0.0070558868,,32018.03669726036,81.0,2529.8240727836633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.6216815566649,13.604420206788934,0.030392674812975376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.53614939927323,0.19779236137842296,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2528,14,Los Mártires,LEGALIZADO,Paloquemao,140013,5.00679e-05,0.0286391232,102,614344.8916619974,335.0,545.2963059458652,0.8528413711794942,0.0,0.0,0.1471586288205059,0.0,0.0,0.0,13861.093076289382,3533.2193217864256,0.25490192601262507,2823.4321139384297,0.20369476623515057,0.0,0.0,3906.26241810882,0.2818148898221328,0.0,0.0,0.0,0.0,2883.258916141881,0.208010933933771,Paloquemao,-74.08710883137641,4.614444043461336,102.0,1.0,0.0142786649029982,0.0061367795414462,0.133829922398589,0.0238448571428571,0.233716049382716,0.2200320846560846,0.0625775414462081,0.5943562610229277,0.0176366843033509,0.2116402116402116,0.0,1.3192239858906525,335.0,545.2963059458652,0.0029850746268656,2016central
2537,10,Engativá,SIN LEGALIZAR,Bolivia Oriental II Etapa,100019,8.1549e-06,0.0112951616,72,100047.74234717729,2410.0,24088.499584898378,0.1244797836996553,0.0,0.0,0.8755202163003449,0.0,0.0,0.0,1933.8124903067028,579.6552525695511,0.29974739302548287,653.7955455113535,0.3380863184970232,0.0,0.0,313.35111882589547,0.16203800544084704,0.0,0.0,149.72359872598628,0.07742405195771597,0.0,0.0,Bolivia Oriental II Etapa,-74.11118305846308,4.71948297691089,72.0,0.0,0.0085568636363636,0.0007797272727272,0.1200547272727272,0.0045471818181818,0.0227278636363636,0.2143965909090909,0.3665520454545454,0.5909090909090909,1.6363636363636365,0.0,0.0,0.0454545454545454,2410.0,24088.499584898374,0.0,2016north
2550,2,Chapinero,SIN LEGALIZAR,S.C. Chico Norte,20063,7.91215e-05,0.0435729414,97,970756.5746580223,8066.0,8308.983127764535,0.03938205622929588,0.0,0.0,0.0,0.0,0.0,0.9606179437707039,20066.314414162007,8511.805087046354,0.42418377941088475,5223.230992699459,0.2602984725990893,0.0,0.0,2568.442502437472,0.12799772042965535,0.0,0.0,1060.1082617065847,0.05283024275541115,2052.874472734828,0.10230451045290065,S.C. Chico Norte,-74.05138771834184,4.678123091942418,97.0,1.0,0.0127913008849557,0.0055619446902654,0.1137707433628318,0.0399949668141592,0.2406785862831858,0.119289610619469,0.1934034579646017,0.5907079646017699,0.0398230088495575,0.0486725663716814,0.0,1.143805309734513,8066.0,8308.983127764535,0.0001239771881973,2016north
2563,12,Barrios Unidos,LEGALIZADO,La Libertad San Fernando,120024,1.0691e-06,0.0041352102,22,13117.071640769147,452.0,34458.910676003296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,393.62589520974757,109.01562674759256,0.2769523755277901,284.61026846215503,0.7230476244722099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Libertad San Fernando,-74.076881648961,4.6735309677859,22.0,0.0,0.0,0.0,0.0,0.0081355,0.583292,0.184569,0.010403,0.5,0.0,0.0,0.0,0.0,452.0,34458.910676003296,0.0,2016central
2592,3,Santa Fe,SIN LEGALIZAR,Lourdes 2,30030,2.329e-06,0.0086781174,96,28578.912955539312,89.0,3114.1842287164236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.59748196628365,14.03239124742572,0.171970885734243,67.56509071885793,0.828029114265757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2634,10,Engativá,SIN LEGALIZAR,Santa Rosita,100233,2.86211e-05,0.0225050031,30,351144.9119159432,10775.0,30685.33711967699,0.12826670173103735,0.0,0.0,0.8717332982689626,0.0,0.0,0.0,11169.04419365948,3745.8953899076614,0.335381911375564,4916.5719099135595,0.440196298328252,0.0,0.0,715.3628134073253,0.06404870470594319,18.76060685116044,0.0016796967158398918,0.0,0.0,1772.453473579775,0.15869338887440104,Santa Rosita,-74.10983787797294,4.703429500372843,30.0,1.0,0.0322788827838827,0.0043355018315018,0.0868649816849816,0.0492139487179487,0.3121840439560439,0.2837507838827839,0.0489221684981685,1.043956043956044,0.0402930402930402,0.0439560439560439,0.0,0.1135531135531135,10775.0,30685.33711967699,9.280742459396752e-05,2016north
2651,10,Engativá,LEGALIZADO,La Estrada,100093,4.18636e-05,0.0307870769,26,513631.5286886933,16357.0,31845.78649554398,0.005409772978448004,0.0,0.0,0.9945902270215521,0.0,0.0,0.0,15630.67725644248,3881.48786749793,0.24832499602012456,8895.430267933405,0.5691007575674295,0.0,0.0,1281.6107765317165,0.08199329789139344,0.0,0.0,5.0666275862271455,0.0003241463887394156,1567.0817168931992,0.10025680213231304,La Estrada,-74.09348546641655,4.679021353284164,26.0,2.0,0.0010750947867298,0.0005372843601895,0.0696666729857819,0.0689290284360189,0.5109861990521327,0.1955535355450237,0.0051262464454976,1.1658767772511849,0.0663507109004739,0.0379146919431279,0.0,0.0995260663507109,16357.0,31845.78649554398,0.0001222718102341,2016north
2702,10,Engativá,SIN LEGALIZAR,Engativa - Urb. Muisca,100070,1.081e-06,0.0069759638,74,13262.571445189542,738.0,55645.317580376126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,440.6887039913882,111.32186411412093,0.25260884407941697,329.20728635444254,0.7470291009793522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2714,2,Chapinero,SIN LEGALIZAR,Urb. Belvedere,20015,2.4731e-06,0.0070674582,90,30344.435251942643,101.0,3328.452125123469,0.0,0.058344830196714985,0.0,0.0,0.0,0.9416551698032849,0.0,188.17336234092735,0.0,0.0,0.0,0.0,0.0,0.0,143.4461030810446,0.7623082316037532,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2730,5,Usme,LEGALIZADO,Brazuelos Sector La Esmeralda,50024,8.697e-07,0.0041438263,58,10672.932570494446,62.0,5809.087576492364,0.1618054413479736,0.8381945586520263,0.0,0.0,0.0,0.0,0.0,431.01820539738975,232.9130100807533,0.5403785899623715,198.10519531663647,0.4596214100376285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2794,13,Teusaquillo,LEGALIZADO,Nicolás de Federman,130033,4.23573e-05,0.0332657662,106,519710.2843482198,8825.0,16980.614518851842,0.20919380954805925,0.0,0.0,0.0,0.15325123338794244,0.6375549570639983,0.0,13830.915774324854,3955.2836110768894,0.2859740942403334,4491.017994374668,0.3247086503636737,0.0,0.0,2069.2766138598395,0.14961240800129516,0.0,0.0,267.103528756669,0.01931206386582941,2097.1482313793167,0.15162757590299095,Nicolás de Federman,-74.08260413733751,4.647555029488555,106.0,1.0,0.0164452128146453,0.0125227803203661,0.126503061784897,0.0465485034324942,0.1898926018306636,0.2028733890160183,0.1949662562929061,0.700228832951945,0.0411899313501144,0.0434782608695652,0.0,0.1281464530892448,8825.0,16980.614518851842,0.000113314447592,2016central
2827,5,Usme,LEGALIZADO,La Fiscala Los Tres Laureles,50113,3.842e-07,0.0029357621,56,4714.730289212717,264.0,55994.719486718226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.07879209373175,0.0,0.0,105.24813152605326,0.5479424895315546,0.0,0.0,0.0,0.0,0.0,0.0,86.83066056767848,0.45205751046844533,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2872,5,Usme,LEGALIZADO,Yomasita,50291,1.1833e-06,0.0046279937,57,14521.989806914955,474.0,32640.155123528235,0.0,0.9625668448148924,0.03743315518510759,0.0,0.0,0.0,0.0,698.0014452684826,292.6352405020526,0.4192473274743608,405.3662047664298,0.580752672525639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2876,16,Puente Aranda,LEGALIZADO,Yira Castro,160071,2.507e-07,0.0024276219,108,3076.2826140044813,126.0,40958.525535461886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.39636048260104,0.0,0.0,0.0,0.0,0.0,0.0,28.62702317305243,0.2880087664584407,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2921,10,Engativá,LEGALIZADO,Danubio Centauros,100038,7.0946e-06,0.015385852,74,87042.63114749266,3204.0,36809.54904236364,0.3100628918720407,0.0,0.6899371081279594,0.0,0.0,0.0,0.0,2620.7634783330705,981.1540279977914,0.3743771752427853,1586.872061300142,0.6054999142118188,0.0,0.0,0.0,0.0,0.0,0.0,52.73738903513623,0.020122910545395615,0.0,0.0,Danubio Centauros,-74.12478604170887,4.701809109347416,74.0,0.0,0.0002853050847457,0.0148450677966101,0.0785081694915254,0.065318813559322,0.6140480847457627,0.097352220338983,0.0052476440677966,0.9152542372881356,0.0338983050847457,0.0169491525423728,0.0,0.0338983050847457,3204.0,36809.54904236364,0.0,2016north
2971,2,Chapinero,SIN LEGALIZAR,Chico Oriental,20022,1.55818e-05,0.0217062226,88,191177.92299528414,1442.0,7542.711927232154,0.10836778313041971,0.0,0.0,0.0,0.0,0.0,0.8916322168695804,3790.3210832892987,767.9815253380102,0.20261648247265218,1723.67405230428,0.454756738130599,0.0,0.0,563.0219642835631,0.1485420237261177,202.02535875687568,0.05330032847284668,392.91275277476154,0.10366212891752849,0.0,0.0,Chico Oriental,-74.04322380059212,4.670543509003295,88.0,0.0,0.0199123517587939,0.0631156733668341,0.0993160201005025,0.0459918793969849,0.1828858693467336,0.1204418090452261,0.194436864321608,0.2412060301507537,0.0100502512562814,0.0251256281407035,0.0,0.0452261306532663,1442.0,7542.711927232154,0.0,2016central
2976,5,Usme,SIN LEGALIZAR,El Líbano,50058,9.5496e-06,0.0137313194,58,117193.12396347812,3496.0,29831.101704307224,0.41685786911319,0.00012163559615135773,0.5830204952906586,0.0,0.0,0.0,0.0,4411.183448034367,852.8066819630753,0.1933283192616004,714.4087970951111,0.1619539984022776,0.0,0.0,0.0,0.0,1972.244122740783,0.44710090749447734,614.3309071649096,0.13926668759120794,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1901,7,Bosa,LEGALIZADO,Islandia III,70123,1.0178e-06,0.0051193865,85,12488.593728336149,578.0,46282.23261747556,0.12768034660127828,0.0,0.8723196533987216,0.0,0.0,0.0,0.0,526.6145389283105,224.4750690716839,0.42626067546198587,301.7396532022861,0.5729801038466253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1909,7,Bosa,LEGALIZADO,El Jardín,70062,2.4896e-06,0.0065532005,85,30548.419316712552,1694.0,55452.95101646191,0.015907871834415215,0.0,0.9840921281655848,0.0,0.0,0.0,0.0,1505.3704752890046,600.421330710349,0.398852867494348,798.7805126872125,0.5306205520829421,0.0,0.0,0.0,0.0,0.0,0.0,106.16863189144365,0.07052658042271033,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
